Education,JoiningYear,City,PaymentTier,Age,Gender,EverBenched,ExperienceInCurrentDomain,LeaveOrNot
Bachelors,-377,Bangalore,3,637,Male,Yes,3,0
Masters,2012,Pune,3,-11,Male,No,4,1
Bachelors,2018,Bangalore,3,28,Male,No,5,1
Bachelors,746,New Delhi,3,30,Male,No,5,0
Bachelors,-925,New Delhi,3,27,Female,No,5,0
,2017,New Delhi,3,26,Female,No,4,0
Bachelors,2014,Bangalore,3,-261,incorrect_value,Yes,5,0
Bachelors,2014,Bangalore,3,30,,incorrect_value,0,0
Bachelors,2014,,3,30,Female,No,2,-128
Bachelors,2012,New Delhi,3,29,Female,No,5,0
Bachelors,2014,Pune,3,26,Male,incorrect_value,476,0
Bachelors,2015,,3,27,Male,No,5,798
Bachelors,2017,Pune,2,29,Female,No,4,1
Masters,2016,Pune,3,29,Male,No,4,1
Bachelors,2017,Bangalore,944,26,Male,No,4,-642
Masters,2017,New Delhi,3,26,Female,No,4,-53
Masters,2012,New Delhi,-750,29,Male,No,2,0
Bachelors,-294,Bangalore,3,27,,No,5,0
Bachelors,-62,incorrect_value,3,26,Male,No,4,0
Bachelors,2017,Bangalore,3,28,Female,No,2,88
Bachelors,2013,New Delhi,3,30,,No,3,89
Masters,2017,Pune,2,26,Female,incorrect_value,4,1
Bachelors,2013,Bangalore,3,26,Female,No,4,0
Masters,2017,,2,28,Female,No,2,0
Bachelors,2017,New Delhi,2,27,Male,incorrect_value,5,0
PHD,2018,Bangalore,3,27,Male,No,5,1
Bachelors,2013,Bangalore,3,225,Female,No,1,0
Masters,2013,New Delhi,3,30,Male,No,0,-170
,2018,New Delhi,249,26,Female,No,4,1
Masters,2015,New Delhi,3,30,Male,No,2,0
Bachelors,2012,Bangalore,3,29,Male,No,4,0
Bachelors,2018,Bangalore,3,27,Male,Yes,5,1
Masters,4,incorrect_value,2,28,Male,No,5,966
Bachelors,2016,Pune,2,29,Male,No,3,1
Bachelors,2015,Pune,2,27,Female,Yes,5,1
Bachelors,2014,Bangalore,3,29,Male,No,4,0
Bachelors,2014,incorrect_value,951,27,Male,No,5,0
Bachelors,2018,Pune,3,28,Male,No,-588,1
Bachelors,2012,Bangalore,3,28,Female,No,0,0
Masters,2017,Pune,2,28,,No,2,0
Masters,2015,Pune,2,27,Female,No,5,-255
Bachelors,2013,Bangalore,3,26,Female,No,4,0
Bachelors,-761,Pune,3,29,Female,No,4,1
Masters,2016,New Delhi,3,30,Male,No,3,0
Bachelors,2014,Pune,250,26,Female,No,4,1
Bachelors,2012,Pune,2,27,Female,No,5,1
Bachelors,2017,Pune,3,30,Male,No,139,0
Bachelors,2013,Pune,3,-385,Male,No,5,0
Bachelors,2017,,2,28,Male,No,4,0
Bachelors,2017,New Delhi,2,28,Female,No,4,0
PHD,2016,Bangalore,3,-615,Female,No,5,0
Bachelors,2018,Bangalore,3,28,Male,No,1,1
Bachelors,2017,Pune,2,-728,Male,No,3,0
Bachelors,2017,New Delhi,2,30,Male,No,1,1
Bachelors,2015,Bangalore,3,-968,Male,No,5,0
Bachelors,2013,Pune,3,30,Male,No,0,0
Bachelors,2018,Bangalore,3,26,Male,Yes,4,1
,2015,New Delhi,3,82,Female,No,3,0
Masters,2017,New Delhi,2,26,Female,Yes,4,509
Bachelors,2016,Pune,122,30,Female,No,1,1
Masters,2014,New Delhi,3,28,Male,No,0,0
Bachelors,2015,Bangalore,3,-342,Male,No,2,0
Masters,2015,Pune,2,30,Female,No,1,0
Masters,2017,New Delhi,2,27,Female,No,5,696
Bachelors,2014,Bangalore,3,26,Male,No,4,0
Bachelors,2013,Pune,3,27,Male,No,5,268
Bachelors,2016,Bangalore,3,30,Male,No,1,1
Masters,2017,,3,29,Male,No,2,0
Bachelors,2012,Bangalore,3,30,Female,No,1,0
incorrect_value,2018,Bangalore,3,29,Male,No,3,1
Masters,2018,Pune,3,29,Male,No,2,1
Bachelors,2016,Bangalore,3,27,Female,No,5,0
incorrect_value,2017,,2,28,Male,No,2,0
Bachelors,2016,Bangalore,3,29,Female,No,0,1
Bachelors,2016,New Delhi,1,29,Female,No,1,0
Bachelors,-247,,2,28,Female,No,578,1
Bachelors,2012,Bangalore,3,29,Male,Yes,2,0
PHD,2014,Bangalore,3,27,Male,No,5,0
Bachelors,2013,Bangalore,3,27,Male,Yes,5,0
Bachelors,-819,Bangalore,3,29,Female,No,3,1
Masters,2017,New Delhi,2,30,Male,No,2,0
Masters,2016,New Delhi,3,29,Female,No,1,1
Bachelors,2012,Bangalore,3,26,,No,4,0
Bachelors,2015,Pune,3,-11,incorrect_value,No,5,0
Bachelors,2017,incorrect_value,2,29,Female,No,5,0
Bachelors,2014,Bangalore,3,30,Male,No,0,0
Bachelors,2017,Bangalore,3,30,incorrect_value,No,294,0
Bachelors,2014,Pune,3,28,Male,No,-267,0
Bachelors,2013,New Delhi,3,28,Female,No,1,392
Bachelors,2016,New Delhi,3,26,Female,No,4,451
Bachelors,2012,New Delhi,692,28,Female,No,0,0
Bachelors,2017,Bangalore,3,143,Male,No,0,0
,2018,Bangalore,-531,27,incorrect_value,No,5,1
Masters,2017,New Delhi,2,26,Male,No,4,1
Bachelors,2017,New Delhi,3,26,Female,No,4,0
Bachelors,2013,Bangalore,3,27,Male,No,5,1
Bachelors,2014,Bangalore,3,26,Male,No,4,0
Bachelors,-111,Pune,2,29,Female,No,0,1
Bachelors,2013,Pune,2,28,Female,No,-177,1
Bachelors,-419,Bangalore,-810,26,Male,No,4,0
Bachelors,2015,Pune,-303,28,incorrect_value,,0,-961
Bachelors,2017,Bangalore,3,29,Male,No,1,0
Bachelors,207,Bangalore,3,29,Female,No,3,-270
Bachelors,2015,Bangalore,3,219,,No,5,0
,2017,New Delhi,3,30,Female,No,3,0
Bachelors,2015,Pune,3,29,Male,No,0,0
Bachelors,2013,Bangalore,240,27,Female,Yes,5,0
Bachelors,2016,,3,426,Male,No,4,0
Bachelors,2014,Bangalore,3,27,Male,No,5,1
Bachelors,2012,Bangalore,3,28,Male,No,2,0
Bachelors,2017,Bangalore,3,27,incorrect_value,No,5,0
Bachelors,2018,Bangalore,3,29,Male,No,0,1
,2017,Bangalore,1,29,Female,No,5,0
Bachelors,2017,Bangalore,-789,27,Male,No,5,-25
Masters,2017,Bangalore,2,27,Male,No,301,1
Masters,2014,New Delhi,3,28,Female,No,2,0
Bachelors,2012,New Delhi,3,27,Female,No,5,1
Bachelors,2012,Bangalore,3,28,Male,No,0,0
Masters,2017,Pune,2,27,Male,No,234,0
Bachelors,2013,Bangalore,3,26,Male,No,4,0
Bachelors,2013,New Delhi,3,27,Female,No,5,1
Bachelors,2013,Bangalore,2,26,Female,No,-64,-957
Bachelors,2012,Pune,-465,27,Female,No,5,1
Bachelors,88,Pune,3,26,Female,No,4,1
Bachelors,2017,New Delhi,2,27,Male,No,5,0
Bachelors,2012,Bangalore,3,28,Female,No,756,0
Bachelors,2015,Bangalore,3,26,,incorrect_value,4,0
Masters,2017,New Delhi,3,602,Male,No,5,233
Bachelors,2013,Pune,2,30,Female,No,5,1
Bachelors,2013,Pune,3,28,Male,No,0,0
Bachelors,2012,Pune,3,26,Male,No,4,-665
Bachelors,2016,Bangalore,3,28,Male,No,3,1
Masters,2015,Pune,3,26,Male,No,4,-496
Bachelors,2017,New Delhi,2,26,Female,No,4,0
Masters,2017,Bangalore,2,26,Male,incorrect_value,4,1
Bachelors,2014,Bangalore,3,30,Female,No,2,0
Bachelors,2014,Bangalore,3,29,,No,2,0
Bachelors,2017,,3,26,Male,Yes,4,0
Bachelors,2013,,3,28,Male,No,0,0
Bachelors,2018,Bangalore,3,29,Male,No,-219,1
Bachelors,2016,Bangalore,3,30,Female,No,3,0
Bachelors,2017,Bangalore,3,30,Male,No,0,1
PHD,2015,New Delhi,3,29,Male,No,4,0
Bachelors,803,New Delhi,806,26,Female,No,4,0
Bachelors,2013,Bangalore,997,26,Female,No,4,0
Bachelors,2014,Bangalore,1,28,Female,No,5,0
incorrect_value,2014,Pune,3,30,Male,No,0,0
Masters,2012,Bangalore,3,26,Female,No,4,1
Bachelors,2013,New Delhi,2,26,Female,No,4,1
Bachelors,2015,Bangalore,3,26,,No,4,0
Bachelors,2016,New Delhi,3,29,Female,No,0,0
Bachelors,2015,Bangalore,3,27,Female,No,5,0
Masters,2018,New Delhi,3,28,Female,No,2,1
PHD,2015,New Delhi,2,27,Female,incorrect_value,5,0
Masters,2013,Pune,1,30,Male,No,1,0
Bachelors,2012,Pune,3,26,Male,No,4,0
Bachelors,2015,Pune,2,26,Female,Yes,4,1
Bachelors,2018,New Delhi,3,30,Female,incorrect_value,3,9
PHD,2013,New Delhi,3,30,Male,No,5,0
Bachelors,2013,Bangalore,3,28,Male,No,0,0
Masters,2014,New Delhi,3,26,Male,Yes,4,1
Bachelors,2017,Bangalore,3,29,Male,No,1,0
,2013,Bangalore,3,26,Male,No,4,0
,2012,Pune,3,26,incorrect_value,No,-315,0
Bachelors,2014,Pune,3,26,Male,No,4,0
Bachelors,2015,,639,29,incorrect_value,,0,0
Bachelors,2014,Bangalore,1,26,Male,No,4,0
Bachelors,2018,Bangalore,3,36,Male,No,2,1
Bachelors,2018,Bangalore,3,37,Male,No,4,1
Bachelors,2015,Pune,3,35,Female,No,0,1
Bachelors,2013,Pune,2,32,Female,No,4,1
incorrect_value,2013,Pune,1,-825,Female,No,0,1
Bachelors,2018,Pune,3,32,,No,1,1
PHD,2012,New Delhi,3,37,incorrect_value,No,5,0
Bachelors,2012,Pune,3,31,Male,incorrect_value,4,0
Bachelors,2018,Pune,3,31,Male,No,1,1
Bachelors,2017,Bangalore,3,-423,Male,No,2,0
Masters,2017,Pune,2,37,Male,No,50,0
Bachelors,871,Pune,3,31,Male,Yes,1,0
Masters,2017,Bangalore,3,40,Female,No,4,0
Bachelors,2017,New Delhi,2,32,Male,incorrect_value,0,0
Bachelors,2016,Bangalore,3,41,Male,No,0,0
Bachelors,2018,,3,35,Female,Yes,5,1
Bachelors,2014,Pune,3,34,Male,No,3,0
Bachelors,2017,incorrect_value,3,31,Male,No,0,0
Masters,721,Bangalore,-163,41,Female,No,2,1
Bachelors,2015,Pune,-954,41,,No,5,0
Bachelors,2016,Bangalore,-451,37,Female,No,0,0
Bachelors,2018,Bangalore,3,32,Female,No,3,1
Bachelors,2015,Bangalore,3,978,Male,Yes,3,0
Bachelors,2016,Bangalore,3,-812,Male,No,1,0
Masters,2017,New Delhi,3,36,Female,No,5,0
Bachelors,2014,Bangalore,3,36,Male,No,3,0
Bachelors,2015,Bangalore,3,36,Male,No,5,0
Bachelors,2017,Bangalore,3,41,Male,Yes,3,0
Bachelors,-384,Pune,3,39,Male,No,3,0
Bachelors,2013,Pune,3,37,Male,No,0,0
Bachelors,2013,Bangalore,3,32,Male,No,1,0
Bachelors,2012,Bangalore,3,36,Male,No,2,0
Bachelors,2013,Bangalore,3,36,Male,No,4,0
Bachelors,2014,Bangalore,3,36,Male,No,1,0
Bachelors,2018,,-490,32,Female,Yes,2,1
Bachelors,2018,Bangalore,3,-478,Male,No,3,1
Bachelors,2018,Bangalore,3,37,Male,Yes,5,1
Bachelors,2018,Pune,3,40,Male,Yes,3,1
Bachelors,2014,Pune,2,36,Female,No,3,-900
Bachelors,2017,Pune,2,38,Female,No,0,0
Masters,2017,New Delhi,2,31,Female,No,0,1
Bachelors,137,New Delhi,3,41,Female,No,4,0
Masters,2012,Bangalore,2,32,Male,No,3,1
Bachelors,-570,New Delhi,2,41,Female,No,3,-623
Bachelors,2013,incorrect_value,3,40,Male,No,5,0
Bachelors,2014,Bangalore,3,38,Female,,2,1
Masters,2017,New Delhi,2,36,Male,No,5,0
,2013,incorrect_value,843,33,Female,No,1,0
Bachelors,2014,Bangalore,3,232,Male,Yes,0,0
Bachelors,2013,Bangalore,3,39,Male,No,0,0
Bachelors,2014,Bangalore,3,33,Male,No,4,0
Bachelors,2017,Pune,3,32,Male,incorrect_value,5,0
Bachelors,2014,Bangalore,3,35,Female,No,2,1
Bachelors,2014,Bangalore,3,36,Male,,5,-183
Bachelors,2018,Pune,2,407,Female,incorrect_value,0,1
Bachelors,2013,,3,37,Female,incorrect_value,-385,0
incorrect_value,2017,New Delhi,2,-350,incorrect_value,No,2,1
Bachelors,2017,Bangalore,3,36,Male,No,-857,0
,2013,New Delhi,3,41,Male,No,0,0
Bachelors,303,incorrect_value,3,33,Male,No,2,0
Bachelors,2018,Bangalore,3,929,Male,No,2,1
Bachelors,2015,Bangalore,704,34,Male,No,5,0
Bachelors,2012,Bangalore,3,34,Male,,1,0
Bachelors,2015,Pune,3,35,Male,Yes,5,0
incorrect_value,2012,Bangalore,3,39,Female,incorrect_value,2,0
,2012,Bangalore,3,41,Male,No,3,0
incorrect_value,2018,Bangalore,353,34,Male,Yes,2,1
Masters,2015,Pune,2,35,Female,No,1,0
Bachelors,2012,,3,360,incorrect_value,No,-605,0
Bachelors,2015,Bangalore,3,39,Male,No,3,0
Masters,2017,New Delhi,2,35,Male,Yes,2,0
Bachelors,-939,New Delhi,2,31,Female,No,0,0
Bachelors,2016,,3,34,Male,Yes,4,0
Bachelors,2013,Bangalore,3,40,Female,,5,0
Bachelors,2016,New Delhi,3,31,Female,No,4,0
Bachelors,2016,Pune,3,33,Male,No,3,0
incorrect_value,2013,Bangalore,3,32,Male,No,5,0
Masters,2017,New Delhi,-138,31,Male,No,4,1
Bachelors,2014,Bangalore,3,39,Male,No,2,0
Bachelors,2016,Bangalore,3,33,Male,No,1,1
,2014,Bangalore,3,40,Female,No,4,0
Bachelors,2016,Bangalore,3,39,Male,No,0,1
Bachelors,2017,Bangalore,3,35,Male,Yes,2,0
Bachelors,2017,Bangalore,3,32,Male,No,1,0
Bachelors,2015,Pune,936,34,Female,No,5,1
incorrect_value,2017,Bangalore,3,40,Female,No,4,-591
,2017,Pune,3,33,Male,No,-948,1
Bachelors,2015,Pune,2,36,Female,No,0,1
Masters,2018,Bangalore,296,173,Male,No,3,1
Bachelors,816,Bangalore,3,37,Female,No,5,1
Bachelors,2018,Bangalore,3,36,,No,1,1
Bachelors,2017,New Delhi,2,39,Male,No,2,0
Bachelors,2015,Pune,2,35,Female,Yes,4,1
Masters,2018,New Delhi,3,41,Male,,2,-949
Bachelors,-600,Pune,3,924,Male,No,5,0
Bachelors,2015,Pune,2,36,Female,Yes,0,1
Bachelors,2016,Bangalore,3,32,Male,No,1,0
Bachelors,2017,Bangalore,3,37,Male,incorrect_value,2,1
Bachelors,2015,Pune,2,567,Female,No,4,1
Bachelors,2012,,3,34,Male,incorrect_value,2,0
incorrect_value,2012,Bangalore,3,35,incorrect_value,,390,0
Bachelors,2015,Bangalore,3,40,Female,No,2,0
Bachelors,2016,Bangalore,3,39,Female,No,1,0
incorrect_value,2017,Bangalore,3,39,Female,No,1,0
Bachelors,2015,incorrect_value,3,41,Female,No,3,1
Bachelors,2012,Pune,3,40,Male,No,2,0
Bachelors,2012,Bangalore,-702,36,Male,No,3,0
Bachelors,2017,New Delhi,2,33,incorrect_value,No,2,0
Masters,2014,New Delhi,3,826,Male,No,2,0
Masters,2018,New Delhi,3,40,Male,No,2,1
Bachelors,2015,incorrect_value,2,34,Female,No,2,1
Bachelors,2014,Bangalore,3,33,Female,No,1,0
Masters,2015,New Delhi,-909,559,Male,No,5,1
Masters,-896,New Delhi,-73,40,Male,incorrect_value,5,0
Bachelors,2014,Bangalore,3,32,Male,incorrect_value,4,0
Bachelors,2017,New Delhi,3,38,Male,No,2,0
Bachelors,2015,Bangalore,3,38,Male,No,4,0
incorrect_value,2015,Bangalore,3,32,Male,No,2,0
Bachelors,-422,Bangalore,3,31,Female,Yes,3,1
Bachelors,-516,incorrect_value,3,39,Female,No,0,0
,2017,Pune,2,483,Male,Yes,2,0
Bachelors,2015,Pune,2,35,Female,Yes,2,1
Bachelors,-24,Pune,3,39,Male,No,5,0
Bachelors,2014,Bangalore,3,953,Female,No,0,0
Bachelors,2016,Bangalore,649,-788,incorrect_value,No,1,0
Masters,2015,Pune,2,34,Female,No,1,0
,2016,Pune,2,37,Female,No,5,1
Bachelors,106,New Delhi,2,36,Male,No,2,0
Bachelors,2015,Pune,-888,37,Male,No,1,0
Masters,2015,Pune,1,40,Female,No,1,0
Bachelors,2018,New Delhi,3,39,Female,,0,1
Bachelors,2017,New Delhi,44,36,Female,No,5,0
Bachelors,2015,incorrect_value,2,930,Female,No,2,1
PHD,2015,Pune,3,31,Female,No,1,0
,2012,Bangalore,610,31,Male,No,4,0
,2013,New Delhi,3,36,Female,No,5,0
,2014,Bangalore,3,307,Male,No,3,0
Masters,-991,New Delhi,2,33,Female,No,2,1
Bachelors,2014,Bangalore,3,729,,Yes,1,0
Bachelors,2015,Pune,3,35,Female,No,1,1
Bachelors,864,Bangalore,3,38,Female,No,4,0
Masters,2017,Bangalore,3,39,Female,No,645,1
Bachelors,2012,Bangalore,3,41,Male,No,3,0
Bachelors,2014,Pune,2,35,incorrect_value,No,2,1
incorrect_value,2016,Pune,3,31,Male,No,1,0
Bachelors,2017,New Delhi,2,32,Female,No,4,1
Bachelors,2016,New Delhi,3,34,Male,No,1,0
Bachelors,2014,Bangalore,3,34,Male,Yes,3,0
Masters,2014,New Delhi,3,36,Male,No,1,1
incorrect_value,2017,Bangalore,2,-360,Male,No,4,0
Masters,2017,Pune,2,39,Female,No,3,0
Masters,-53,New Delhi,-464,38,Male,,5,0
Bachelors,2012,Bangalore,3,37,,No,4,0
incorrect_value,2015,Bangalore,3,38,Male,No,3,1
Bachelors,2014,Bangalore,3,37,Male,No,4,0
Bachelors,2017,Bangalore,3,34,Male,No,-239,0
Bachelors,2014,Bangalore,-826,39,Male,No,5,0
Masters,2017,New Delhi,571,38,Female,No,2,1
Masters,2017,New Delhi,3,-440,Male,No,5,0
,812,Bangalore,3,33,incorrect_value,No,898,0
Bachelors,2012,Bangalore,3,34,Male,No,541,0
Bachelors,2016,Pune,2,32,Female,incorrect_value,0,1
Bachelors,2012,Bangalore,3,33,Female,Yes,0,0
Masters,2013,Pune,3,37,Male,incorrect_value,2,0
Masters,2015,incorrect_value,3,37,Male,No,2,1
Bachelors,2013,New Delhi,335,37,Male,No,2,532
Bachelors,2017,Bangalore,-624,40,Male,Yes,1,0
Masters,2016,New Delhi,3,32,Male,No,1,-158
Bachelors,2016,Bangalore,3,36,Female,No,5,134
Bachelors,2014,Bangalore,3,-668,Male,No,-404,0
Bachelors,2014,Bangalore,3,36,Female,No,1,1
Masters,2017,New Delhi,-261,31,Male,incorrect_value,1,1
Bachelors,2015,Bangalore,3,38,Male,Yes,4,0
Masters,2017,New Delhi,-95,38,Male,No,2,0
Bachelors,2012,Pune,3,77,Male,No,2,0
incorrect_value,2014,Bangalore,1,37,Male,No,5,0
Bachelors,-194,Pune,2,36,Female,No,1,1
Bachelors,2013,Bangalore,3,35,Male,No,2,1
Bachelors,2013,Pune,3,62,Female,No,5,1
Bachelors,2014,Pune,3,40,Male,No,5,0
Bachelors,2017,Bangalore,704,35,Female,No,3,0
Bachelors,2012,Bangalore,132,41,Female,No,302,-356
,2015,Bangalore,3,32,Male,No,4,0
Bachelors,2013,Bangalore,3,41,Male,No,2,0
Bachelors,2016,New Delhi,3,40,Female,incorrect_value,1,1
,2017,Pune,3,40,Male,No,3,-925
Bachelors,2017,Bangalore,3,34,Male,No,3,1
Masters,2017,New Delhi,2,36,Male,Yes,2,0
Bachelors,2017,New Delhi,3,33,Female,No,2,0
Bachelors,2014,incorrect_value,3,41,Male,No,2,0
Bachelors,2014,Bangalore,352,40,Female,No,-45,0
Bachelors,2016,Bangalore,3,31,Male,No,1,1
Masters,2015,Bangalore,3,32,Female,,791,1
Bachelors,2017,Pune,3,34,Female,No,1,1
Bachelors,-169,New Delhi,889,32,Male,No,4,0
Bachelors,2013,Bangalore,-557,32,incorrect_value,,4,0
Bachelors,2014,Bangalore,3,38,Male,No,2,0
Masters,2017,New Delhi,3,32,Male,No,1,1
Bachelors,2015,New Delhi,-74,40,Male,incorrect_value,2,603
Bachelors,2017,New Delhi,1,38,Female,No,1,1
Bachelors,2017,Pune,3,37,Male,No,0,0
PHD,2014,Bangalore,3,31,Male,No,1,0
Bachelors,2014,incorrect_value,3,34,Male,No,0,0
Masters,2017,incorrect_value,2,34,Female,No,2,1
Bachelors,2013,Pune,2,37,Female,,0,1
Masters,2017,New Delhi,2,31,Male,No,1,0
Bachelors,2017,Bangalore,-495,35,Male,No,5,0
PHD,2015,incorrect_value,3,34,Female,No,4,0
Bachelors,2012,Bangalore,1,32,Male,No,1,1
Bachelors,2017,Pune,3,31,incorrect_value,Yes,990,0
Bachelors,2015,,99,36,incorrect_value,No,5,0
Masters,2017,New Delhi,3,38,incorrect_value,No,2,0
Bachelors,2015,,3,34,Male,No,4,483
Bachelors,2013,Bangalore,1,39,Female,No,1,1
PHD,2013,Pune,3,35,Male,No,0,0
Masters,2015,incorrect_value,2,33,Male,No,4,1
Masters,2014,Bangalore,3,35,Female,No,-347,1
Masters,2015,New Delhi,3,40,Male,No,2,0
Bachelors,2015,Pune,2,32,Female,,-224,1
Bachelors,2013,Bangalore,3,38,Male,No,1,0
Bachelors,2012,Bangalore,3,32,Female,No,1,1
Bachelors,2018,Bangalore,-886,36,Male,No,3,1
Bachelors,2012,Bangalore,3,35,,No,1,0
Bachelors,2013,New Delhi,3,37,,No,425,0
Bachelors,2015,Pune,2,35,Male,No,-913,1
Masters,2017,Pune,2,-626,Female,No,1,0
Masters,2017,Pune,2,39,Male,No,4,0
Masters,2014,Pune,3,40,Male,No,4,1
Bachelors,2012,Pune,2,41,Female,No,1,1
Bachelors,2018,Pune,3,41,Male,Yes,0,1
Masters,2017,Pune,2,39,incorrect_value,,2,0
Bachelors,2012,Bangalore,3,38,Female,No,5,-825
Bachelors,2013,Bangalore,3,33,Male,No,3,0
Bachelors,2014,Bangalore,3,36,Female,No,3,0
Bachelors,2017,,3,41,Male,No,5,0
PHD,2012,New Delhi,3,40,Female,No,5,288
Bachelors,2013,Bangalore,3,31,Female,No,231,1
Bachelors,2012,Bangalore,3,33,Female,No,1,0
Bachelors,2015,Bangalore,3,39,Male,Yes,-945,0
Masters,2014,Pune,2,33,Female,No,5,0
Bachelors,2015,Bangalore,3,35,incorrect_value,No,0,0
Masters,2012,New Delhi,3,38,Male,No,2,0
Bachelors,2016,Bangalore,3,36,Female,No,0,0
Bachelors,442,Pune,2,36,Female,No,2,1
Bachelors,2015,incorrect_value,1,35,Male,No,5,0
Bachelors,2017,Pune,2,868,Female,No,-811,1
Bachelors,2015,incorrect_value,2,41,Female,No,3,-985
Bachelors,2016,Pune,3,32,Female,No,3,1
Bachelors,2017,Pune,2,407,,No,2,-187
Bachelors,2016,Bangalore,3,36,Male,No,0,0
Bachelors,2017,Pune,2,39,Male,No,3,0
Bachelors,2015,Bangalore,784,38,Male,Yes,2,0
Bachelors,2014,Bangalore,3,34,incorrect_value,No,3,1
Bachelors,2012,Bangalore,3,39,incorrect_value,No,5,0
Bachelors,2017,,3,36,Male,No,1,0
Bachelors,-171,Bangalore,353,35,Male,No,1,0
Masters,2018,Bangalore,3,-530,Male,No,2,1
Bachelors,2012,Bangalore,3,41,Female,No,4,0
Bachelors,2017,Bangalore,3,35,Female,No,4,0
Bachelors,2015,Bangalore,1,40,Male,No,2,0
,2018,Bangalore,3,200,Female,No,4,245
Bachelors,2016,Bangalore,3,37,Female,No,0,0
PHD,2018,incorrect_value,3,36,incorrect_value,No,3,1
Bachelors,2012,Bangalore,3,40,Male,No,0,0
Bachelors,2017,New Delhi,2,36,Male,No,0,0
Masters,-375,New Delhi,3,38,Female,No,0,19
Bachelors,2014,New Delhi,2,31,Female,,4,1
Bachelors,2016,Pune,3,40,Male,No,4,0
Bachelors,2017,Bangalore,3,37,Female,No,4,0
Bachelors,2015,New Delhi,3,38,Female,No,0,0
Masters,2017,New Delhi,2,35,Female,No,2,0
PHD,2018,New Delhi,3,35,Female,No,-294,1
Bachelors,2012,Bangalore,3,38,Female,No,3,0
Bachelors,82,Pune,3,31,Female,No,5,0
Masters,2016,New Delhi,3,33,Female,No,1,0
Bachelors,2013,Pune,2,32,Female,No,1,1
Bachelors,2017,Bangalore,1,39,Male,No,0,-593
Bachelors,2018,New Delhi,3,35,Female,No,2,1
incorrect_value,2014,New Delhi,3,38,Female,No,5,0
Bachelors,2015,Bangalore,3,32,Male,No,0,0
Bachelors,2017,incorrect_value,3,34,Female,No,2,0
Bachelors,2017,,3,41,Male,No,1,0
Masters,2012,Bangalore,3,40,Female,No,5,0
Bachelors,2012,Pune,2,32,Male,No,-180,1
Bachelors,2013,Bangalore,3,35,Male,,0,137
PHD,2013,New Delhi,1,-171,Female,No,787,-694
Bachelors,2013,Bangalore,3,40,Female,incorrect_value,4,0
Bachelors,2018,Pune,2,35,Female,,2,1
Masters,2017,New Delhi,2,37,Female,No,4,0
Bachelors,2017,Bangalore,3,-622,Male,No,3,0
Bachelors,2012,Pune,3,829,Male,No,1,0
,2015,,3,37,Male,No,4,0
Bachelors,2014,,3,-726,Male,No,5,0
Bachelors,2017,New Delhi,2,39,Female,No,0,0
Masters,2018,,3,38,Male,No,2,1
Bachelors,2013,New Delhi,3,37,Female,No,1,0
Bachelors,2012,New Delhi,2,33,,,0,1
PHD,2014,Bangalore,-44,833,incorrect_value,No,3,0
Masters,2017,New Delhi,2,40,Female,No,2,1
Bachelors,2012,Bangalore,3,41,Male,No,5,0
Bachelors,2013,Bangalore,2,38,Female,No,1,1
Bachelors,2012,Bangalore,3,37,Male,No,4,0
Bachelors,2014,incorrect_value,3,39,Male,No,5,1
Bachelors,2018,Bangalore,3,35,Male,No,1,1
Masters,2017,New Delhi,3,39,Female,No,5,1
Bachelors,2015,Pune,2,31,Female,No,1,1
Bachelors,2012,Pune,3,33,Male,No,2,0
,2017,Pune,3,29,Male,No,2,0
Bachelors,2013,Pune,3,32,Male,No,2,0
incorrect_value,2015,Pune,-80,40,Female,No,4,1
Bachelors,2013,New Delhi,3,38,Female,No,4,0
Bachelors,2016,Bangalore,3,34,Male,incorrect_value,2,0
incorrect_value,2016,Bangalore,916,39,Male,No,2,308
Bachelors,2012,Bangalore,3,38,Male,No,2,0
Masters,2017,New Delhi,2,31,Female,No,2,1
Bachelors,2017,Bangalore,3,35,Female,No,5,0
Bachelors,2013,Bangalore,191,31,Male,No,2,0
Bachelors,2012,Pune,3,363,Male,No,1,0
Bachelors,2015,Pune,2,37,incorrect_value,No,3,1
Masters,2018,New Delhi,398,40,Female,No,2,1
incorrect_value,2014,Bangalore,3,38,incorrect_value,No,0,0
Bachelors,2012,Bangalore,3,31,Male,Yes,-479,0
PHD,2014,Bangalore,3,39,Male,No,1,0
Bachelors,2016,incorrect_value,-894,40,Male,No,0,0
Bachelors,2017,Pune,-165,981,Female,No,0,1
Bachelors,2015,Bangalore,3,39,Female,No,3,1
Bachelors,2012,Bangalore,3,39,Male,No,0,0
Bachelors,2013,incorrect_value,3,251,Female,No,162,0
Masters,909,New Delhi,3,35,Male,No,2,0
Bachelors,-374,Bangalore,3,35,Male,No,5,0
Masters,2017,Bangalore,3,34,Female,No,4,0
Bachelors,2014,Bangalore,3,41,Male,No,4,-157
Bachelors,2017,Bangalore,3,35,Male,No,5,0
Bachelors,2013,Bangalore,3,572,Male,No,1,0
Masters,2017,Pune,3,31,Male,No,687,1
,2014,New Delhi,3,33,,,3,0
Bachelors,2017,Pune,2,33,Female,No,2,1
Bachelors,2016,Bangalore,3,39,incorrect_value,No,5,0
Bachelors,2016,Bangalore,3,41,Male,No,-308,1
Bachelors,2017,Bangalore,3,32,Male,No,5,0
Bachelors,2014,,2,39,Female,No,5,1
Bachelors,2014,Bangalore,3,31,Male,No,1,0
